"uuid","nickname","country","points","overall","CRYSTAL_tier","CRYSTAL_peak","CRYSTAL_worst","CRYSTAL_value","CRYSTAL_retired","CRYSTAL_restricted","SWORD_tier","SWORD_peak","SWORD_worst","SWORD_value","SWORD_retired","SWORD_restricted","SMP_tier","SMP_peak","SMP_worst","SMP_value","SMP_retired","SMP_restricted","MACE_tier","MACE_peak","MACE_worst","MACE_value","MACE_retired","MACE_restricted","NETHERITE_POT_tier","NETHERITE_POT_peak","NETHERITE_POT_worst","NETHERITE_POT_value","NETHERITE_POT_retired","NETHERITE_POT_restricted","AXE_tier","AXE_peak","AXE_worst","AXE_value","AXE_retired","AXE_restricted"
"ace31385-48fd-4c54-a054-a3719172b174","777_zeus","BR","0","2360","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f672fe81-aab8-444f-a9e7-0c63c772c73b","OnlyDrax","BR","0","2361","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0f92e549-b944-49c1-a0d3-df30e58a7a9c","hlov","BR","0","2362","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"005b6eb3-faf2-463b-94a4-907c6765da7f","mercurio_bw","BR","0","2363","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7d8d44e5-289f-4cbc-aca8-22bd0e10cd68","Lucas2k2t","BR","0","2364","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"31fa0d42-5df7-4e46-99a0-9ddd4816abe6","Mourataboss","BR","0","2365","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"74286556-8f4b-41f4-a6ac-d2373d201ce0","net0x_x","BR","0","2366","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6d47ce81-d407-4b58-9886-47ebc11c94a3","Juju_Bene1804","BR","0","2367","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7661a5fe-d57c-4cfd-9ef6-3f95f9e068b9","tiasgs","BR","0","2368","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bfa9a702-988b-4307-8d2f-558033bc5557","WhyDk_","BR","0","2369","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"96fbd09a-90b1-4c8b-ada2-38b3b15f8ae2","xperafemboy","BR","0","2370","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","false","false","","","","","",""
"0597f4a1-0f68-4be2-9345-c78934a6d907","LnziNxPrime","BR","0","2371","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a7ca507d-dec6-403b-b1ac-f3e872469be3","10wuu","BR","0","2372","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c043b1ca-8c2c-4ab2-a475-c91e29de4cb6","Skibidi67_42","BR","0","2373","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d3955072-843f-4498-bfc4-e612054c1774","Supremekelvin33","BR","0","2374","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"09c58dca-b2b3-4adb-87f8-234d52e6458d","Agurix","CL","0","2375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34cee2c0-4a3a-483c-a3f6-e9f39b1c0a30","typerror","BR","0","2376","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"00210400-c2a6-422d-81f3-57a91884bed2","TwotimeM4","BR","0","2377","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"81c9d2e7-d757-48ec-b077-6362201b916a","ausentee","BR","0","2378","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b075c61d-0bff-4033-9417-962c4e9bf03d","SavageDtap","BR","0","2379","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"83e81ed9-6c50-4170-b239-27942df84448","IsaacOliveira__","BR","0","2380","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"44b51663-dfd5-43e2-a29c-ed77b0e91c1d","a4gy","BR","0","2381","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45ab7c2c-079c-4d88-9ae3-73b5baac04a3","congelado09","BR","0","2382","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1920c400-dbea-4d63-bebf-ac2465132f40","zNyon7","BR","0","2383","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e764866c-ab3b-4cba-bda9-5cc4fe7c2dc4","rodrigo12345xd","BO","0","2384","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
